,Income,Kidhome,Teenhome,Recency,MntGoldProds,MntWines,MntFruits,MntFishProducts,MntSweetProducts,MntMeatProducts,NumDealsPurchases,NumWebPurchases,AcceptedCmp3,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,Complain,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Outcome
1957,47238.29018493573,0,0,78,68,177,25,22,14,125,5,5,0,1,5,7,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,1
1958,38617.992911490626,1,0,21,17,158,2,15,0,107,4,5,0,1,4,7,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,1
1959,55512.80563701851,0,1,50,39,482,2,0,8,111,4,10,0,1,6,8,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,1
1960,63499.19518158196,0,0,4,78,719,72,15,30,229,1,9,0,9,6,6,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,1
1961,75637.01753254063,0,0,30,83,987,86,122,78,803,0,5,0,8,7,3,0,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,1
1962,31414.989451308542,1,0,50,12,7,1,0,1,11,1,1,1,0,2,7,0,0,0,0,0,False,False,False,True,True,False,False,False,True,False,False,1
1963,87013.51876753294,0,0,66,34,623,97,64,81,811,1,5,0,5,4,2,0,0,0,0,0,False,False,True,False,True,False,True,False,False,True,False,1
1964,55299.76343311818,0,1,4,89,381,49,10,44,158,4,5,0,4,8,5,0,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,1
1965,30159.633459181874,1,0,14,66,87,6,9,4,36,3,3,0,2,2,9,0,0,0,0,0,False,False,True,True,False,False,True,False,True,False,False,1
1966,82151.31385170521,0,0,81,65,498,81,49,73,754,1,3,0,2,8,1,0,0,1,0,0,False,False,True,False,False,False,True,False,True,False,False,1
1967,72955.87873334493,0,0,9,56,1081,36,144,38,588,1,5,0,5,8,3,0,0,0,0,0,False,False,True,False,True,False,True,False,True,False,False,1
1968,72863.54747827462,0,0,13,52,1081,36,143,38,585,1,4,0,5,7,2,0,0,0,1,0,False,False,True,False,True,False,True,False,True,False,False,1
1969,55312.21758748927,0,1,7,5,311,8,15,11,96,7,5,0,2,7,5,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,1
1970,69844.10801301706,0,0,40,3,525,28,13,40,493,2,4,0,6,4,3,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,1
1971,69754.81456009777,0,0,37,0,457,20,13,29,511,2,4,0,5,5,3,0,0,0,0,0,False,False,True,False,True,False,False,False,True,True,False,1
1972,30861.448059400107,1,0,22,31,33,2,1,3,14,1,2,1,1,2,7,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,1
1973,47523.46973081025,1,1,8,34,68,1,0,1,23,3,2,0,1,2,7,0,0,0,0,0,False,False,False,True,True,False,False,False,True,False,True,1
1974,36030.549632618735,1,0,22,18,39,2,11,1,48,3,2,1,1,2,7,0,0,0,0,0,True,False,False,False,True,False,True,True,False,False,False,1
1975,37351.50944705517,1,0,19,8,39,1,2,4,28,2,1,0,0,2,7,0,0,0,0,0,False,False,True,False,False,False,False,True,True,False,False,1
1976,46399.69574681943,1,1,9,21,278,7,14,11,90,8,4,0,2,7,7,0,0,0,0,0,False,False,True,True,False,False,False,True,False,False,True,1
1977,32768.85043457254,0,0,21,183,83,59,89,78,203,2,7,0,0,6,8,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,1
1978,83876.95246899562,0,0,70,97,922,60,75,80,153,1,8,0,9,5,3,0,1,0,0,0,False,False,False,False,True,False,False,True,False,False,False,1
1979,52938.8077460788,0,1,41,20,113,3,2,0,59,3,3,0,1,4,7,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True,1
1980,20650.352821798646,1,0,18,16,12,2,4,1,18,2,2,0,0,2,8,0,0,0,0,0,False,False,True,False,False,False,False,True,True,False,False,1
1981,31416.148682937768,1,0,54,11,7,2,0,1,12,1,1,1,0,2,8,0,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,1
1982,31301.677012817483,1,0,54,11,5,2,0,1,13,1,1,0,0,2,8,0,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,1
1983,79640.54230071176,0,0,41,217,556,113,148,0,877,1,3,0,6,5,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,True,1
1984,17868.418292948107,1,0,18,29,7,3,2,8,16,3,3,0,1,2,7,0,0,0,0,0,False,False,True,True,False,False,False,True,False,True,False,1
1985,75504.93593726566,0,0,14,113,841,45,87,28,729,1,4,0,7,7,2,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,1
1986,43790.889843562305,0,1,10,88,284,9,3,2,56,3,6,0,2,4,7,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,1
1987,64789.41595742743,0,1,10,123,961,24,28,26,277,3,7,0,4,8,7,0,0,0,0,0,False,False,True,True,False,False,True,False,False,True,False,1
1988,21426.07561461921,1,0,2,32,5,14,6,2,19,2,2,1,1,2,6,0,0,0,0,0,False,False,True,False,False,False,False,True,True,False,False,1
1989,94444.9815603137,0,0,8,33,1293,45,97,69,597,0,5,0,5,8,1,0,0,1,1,0,False,False,True,False,True,False,False,False,True,False,False,1
1990,36829.28413464484,1,0,25,33,185,6,7,11,121,7,4,0,1,6,7,0,0,0,0,0,True,False,True,False,False,False,False,True,True,False,False,1
1991,24591.364320727775,1,0,44,21,22,12,6,7,20,2,3,0,0,3,8,0,0,0,0,0,True,False,False,False,True,False,True,False,True,False,False,1
1992,92565.98041803205,0,0,30,52,753,100,67,92,862,0,5,0,8,7,2,0,0,1,1,0,False,False,True,True,False,False,False,True,False,False,False,1
1993,49914.5612927111,0,1,5,41,519,7,31,48,222,4,9,0,5,7,7,0,0,0,0,0,False,False,False,True,True,False,True,False,False,True,False,1
1994,77859.3333593968,0,1,93,122,1015,50,70,50,475,2,5,0,5,5,7,0,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,1
1995,35080.23288188532,1,0,30,16,36,1,3,4,32,1,1,0,0,2,7,0,0,0,0,0,False,False,False,True,True,False,False,True,False,False,False,1
1996,82800.0,0,0,23,45,1006,22,59,68,115,1,7,0,6,12,3,0,0,1,1,0,False,False,False,False,True,False,False,False,True,False,False,1
1997,82439.54745631211,0,0,55,186,427,95,124,35,523,1,4,0,7,7,1,0,0,0,1,0,False,False,True,False,True,False,True,True,False,False,False,1
1998,37899.05082735915,0,0,48,11,203,2,3,2,49,2,4,0,1,5,7,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,1
1999,60598.55513408161,0,0,21,35,261,54,59,47,300,9,7,0,4,9,5,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,1
2000,42014.0,1,0,56,50,244,15,4,15,108,6,7,0,1,6,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,1
2001,63043.579852214825,0,0,3,94,581,104,111,14,269,6,3,0,6,8,4,0,0,0,0,0,False,False,True,True,False,False,False,True,False,False,False,1
2002,82637.27337731056,0,0,35,101,997,33,106,88,239,1,5,0,7,12,2,0,0,1,0,0,False,False,False,True,True,False,False,False,True,True,False,1
2003,82741.04077503104,0,0,23,51,1025,34,50,74,111,1,5,0,5,10,2,0,0,1,0,0,False,False,False,True,True,False,False,True,True,False,False,1
2004,55181.606098228774,1,1,5,12,247,2,6,6,40,6,4,0,2,5,5,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,1
2005,46868.244908994166,1,1,81,76,99,1,6,1,77,6,4,1,1,3,8,0,0,0,0,0,False,False,False,True,True,False,False,False,True,True,False,1
2006,82790.09696673424,0,0,23,43,962,26,59,63,160,1,7,0,5,11,3,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,1
2007,48216.26701315957,0,0,70,40,377,87,61,47,239,3,5,0,2,12,5,0,0,0,0,0,False,False,False,True,True,False,False,False,True,False,True,1
2008,75317.35968530893,0,0,16,94,1023,43,73,36,700,1,5,0,7,5,2,0,0,0,0,0,False,False,False,True,True,False,False,False,True,True,False,1
2009,39695.90342903249,1,0,42,17,18,1,5,4,34,1,2,0,0,2,6,0,0,0,0,0,False,False,False,True,True,False,False,False,True,False,False,1
2010,37070.0,1,1,30,39,231,7,4,15,137,9,5,0,1,8,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,1
2011,26559.679324286502,1,0,38,7,12,0,0,0,13,1,1,0,0,2,8,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,1
2012,96444.72799660877,0,0,59,20,1003,37,56,150,662,1,6,0,5,7,1,0,0,1,1,0,False,False,True,False,True,False,False,False,True,True,False,1
2013,55520.50703243765,0,1,10,4,416,0,0,0,26,8,6,0,3,6,6,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,1
2014,87348.70713418756,0,0,52,35,615,73,106,65,674,1,6,1,6,6,2,0,0,0,0,0,True,False,False,False,True,False,True,False,True,False,False,1
2015,75762.21971639043,0,0,45,175,1376,26,91,91,711,0,8,1,7,9,4,0,0,0,0,0,False,False,True,False,False,False,False,True,True,False,False,1
2016,90538.36760116945,0,0,53,35,659,32,116,28,816,1,5,0,3,7,1,0,0,0,0,0,False,False,True,False,True,False,True,True,False,False,False,1
2017,38840.27207935158,1,0,21,30,125,16,3,18,52,3,5,0,1,3,8,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,1
2018,82560.32516570922,0,0,54,235,561,112,158,48,537,1,3,0,9,7,1,0,0,0,0,0,False,False,True,True,False,False,True,False,False,True,False,1
2019,72320.09274492053,0,0,68,142,505,32,93,134,433,1,4,0,7,8,6,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,True,1
2020,75261.71607184781,0,0,16,17,1236,17,23,34,416,1,5,0,6,5,2,0,0,0,0,0,False,False,False,True,True,False,False,False,True,True,False,1
2021,60724.02847930067,1,1,16,21,318,39,51,39,292,10,6,0,4,9,5,0,0,0,0,0,False,False,False,True,True,False,False,True,False,False,False,1
2022,38761.39669511671,0,0,26,28,128,22,16,24,60,3,5,0,1,4,7,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,1
2023,66868.14178615915,0,1,81,32,1109,5,19,7,141,3,7,0,3,7,4,0,0,0,0,0,False,False,False,True,True,False,False,True,False,False,True,1
2024,102642.26529874452,0,0,9,139,223,136,36,172,415,0,6,0,9,12,2,0,1,1,1,0,False,False,True,False,True,False,True,False,False,True,False,1
2025,82707.40489145463,0,0,24,54,1036,41,46,77,109,1,5,0,5,10,2,0,0,1,0,0,False,False,False,True,True,False,False,True,True,False,False,1
2026,62209.04891882063,0,0,44,181,280,64,47,31,106,2,7,0,4,5,5,0,0,0,0,0,True,False,True,False,False,False,False,True,True,False,False,1
2027,55323.60825639695,1,1,44,14,349,0,2,5,59,6,6,0,2,5,7,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,1
2028,16109.484594980884,1,0,12,30,6,3,4,9,15,3,3,0,1,2,7,0,0,0,0,0,False,False,True,True,False,False,False,True,False,True,False,1
2029,48615.761878504294,0,0,25,10,157,66,69,24,139,4,6,0,1,7,7,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,1
2030,95026.33557302976,0,0,47,79,750,22,145,10,498,1,5,0,3,4,3,0,0,1,0,0,False,False,False,False,True,False,False,True,True,False,False,1
2031,78875.09889446042,0,0,40,21,485,67,170,35,114,1,5,0,9,11,3,0,0,0,0,0,False,False,True,False,True,False,True,True,False,False,False,1
2032,95507.00346344785,0,0,1,30,1079,21,92,39,369,0,4,0,3,4,1,0,0,1,1,0,True,False,False,False,True,False,False,True,True,False,False,1
2033,86876.19556048371,0,0,91,39,849,101,122,99,837,1,5,0,5,9,2,0,0,0,0,0,False,False,False,False,True,False,True,False,True,False,False,1
2034,78618.4584259112,0,0,35,86,762,67,208,61,479,1,5,0,6,5,3,0,0,0,0,0,False,False,False,True,True,False,True,False,False,False,False,1
2035,82465.93756037684,0,0,68,25,790,55,55,65,784,1,6,0,3,10,2,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,1
2036,83599.84569942161,0,0,23,118,617,127,146,71,618,0,4,1,9,7,1,0,0,0,1,0,False,False,True,False,False,False,True,False,True,False,False,1
2037,87258.05850384022,0,0,34,40,213,70,46,32,675,1,3,0,10,5,1,0,0,0,0,0,False,False,True,True,False,False,False,True,False,False,False,1
2038,21461.829079209714,1,0,0,31,6,14,10,0,23,2,2,0,0,2,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,1
2039,82628.8503800321,0,0,26,58,966,62,39,75,198,1,4,0,4,7,1,0,0,0,0,0,False,False,False,True,True,False,False,True,True,False,False,1
2040,82342.65029852903,0,0,59,49,1249,9,71,94,372,1,3,0,4,10,1,0,0,1,0,0,False,False,False,True,True,False,False,True,False,True,False,1
2041,42036.844033375324,1,0,57,49,228,14,3,15,103,5,6,0,1,5,7,0,0,0,0,0,False,False,True,True,False,False,False,True,False,False,False,1
2042,85995.06577239244,0,0,94,23,477,44,30,22,143,1,5,0,7,10,2,0,1,1,0,0,False,False,True,True,False,False,False,False,True,False,True,1
2043,26544.99726050866,1,0,36,5,15,0,1,1,18,2,1,0,0,2,8,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,1
2044,80189.0224764962,0,0,38,73,1132,25,120,4,301,1,5,0,3,5,5,0,0,0,1,0,False,False,True,False,False,False,False,True,False,False,False,1
2045,82800.0,0,0,23,45,1006,22,59,68,115,1,7,0,6,12,3,0,0,1,1,0,False,False,False,False,True,False,False,False,True,False,False,1
2046,72455.92484718701,0,0,49,60,493,75,118,90,548,1,3,0,8,6,2,0,0,0,0,0,False,False,True,False,True,False,False,False,False,True,True,1
2047,75777.0,0,0,12,80,712,26,69,13,538,1,3,0,6,11,1,0,1,1,0,0,False,False,False,True,False,False,False,False,True,False,False,1
2048,55126.13675693501,1,1,65,22,272,0,4,11,84,4,6,0,1,5,6,0,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,1
2049,72308.21032140653,0,0,63,0,959,0,50,38,882,1,5,0,5,7,3,0,0,0,0,0,False,False,False,True,True,False,False,False,True,True,False,1
2050,26102.44591128742,1,0,28,9,23,1,4,3,17,1,1,0,0,2,9,0,0,0,0,0,False,False,True,False,True,False,True,False,True,False,False,1
2051,82257.28719176198,0,0,85,38,692,68,50,76,879,1,4,0,2,10,1,0,0,1,0,0,False,False,True,False,False,False,True,False,True,False,False,1
2052,64195.286150594045,0,1,10,149,536,55,67,46,202,2,7,0,7,5,5,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,1
2053,23981.600512663746,1,0,64,27,10,18,4,7,14,2,3,0,0,3,8,0,0,0,0,0,True,False,False,False,True,False,True,False,True,False,False,1
2054,49830.92931161286,0,0,9,42,513,8,42,49,221,3,9,1,5,6,7,0,0,0,0,0,False,False,False,True,True,False,True,False,False,True,False,1
2055,90583.19412267195,0,0,66,39,756,28,88,30,772,1,5,0,3,7,1,0,0,0,0,0,False,False,True,False,True,False,True,True,False,False,False,1
2056,63366.37495775498,0,0,1,109,419,143,121,29,367,1,6,0,8,7,3,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,1
2057,81400.03937973495,0,0,16,72,226,25,27,76,388,1,3,0,9,12,1,0,0,0,0,0,True,False,True,False,False,False,True,False,True,False,False,1
2058,86717.54864728189,0,0,19,37,370,46,36,21,804,0,5,0,6,6,1,0,0,0,0,0,False,False,True,False,False,False,False,True,True,False,False,1
2059,68110.21384131977,0,1,80,36,624,43,0,16,213,2,10,0,7,4,5,0,0,0,0,0,False,False,False,True,True,False,False,False,False,False,True,1
2060,82481.0044372184,0,0,57,215,465,116,136,45,560,1,3,0,7,6,1,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,1
2061,96656.73803821493,0,0,68,20,956,40,48,171,698,1,6,0,6,8,1,0,0,1,1,0,False,False,True,False,True,False,False,False,True,True,False,1
2062,71734.9044420987,0,0,17,79,531,47,108,68,530,1,6,0,3,5,3,0,0,0,0,0,False,False,True,False,True,False,False,False,True,True,False,1
2063,69383.00134808672,0,0,10,42,994,26,34,13,273,1,9,0,3,6,3,0,0,1,0,0,False,False,True,False,True,False,False,True,False,True,False,1
2064,91144.53230423623,0,0,55,76,1038,76,132,124,112,0,7,0,9,7,3,0,0,1,1,0,False,False,True,False,False,False,False,False,True,False,False,1
2065,52372.48819187994,0,1,26,149,814,0,0,0,69,5,8,0,4,9,7,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True,1
2066,82361.50959482347,0,0,44,112,723,52,193,127,683,1,5,0,8,11,2,0,0,0,0,0,True,False,False,True,False,False,False,True,False,True,False,1
2067,94037.52680900147,0,0,13,40,1298,59,92,97,680,0,5,0,6,10,1,0,0,1,1,0,False,False,True,False,True,False,False,False,True,False,False,1
2068,64193.200188532835,0,0,10,120,444,89,63,44,262,1,6,0,7,5,4,0,0,0,0,0,False,False,True,False,False,False,False,False,True,True,False,1
2069,77593.91755634524,0,1,43,73,956,45,13,79,417,1,7,0,6,6,4,0,0,0,1,0,False,False,True,True,False,False,False,True,False,False,False,1
2070,17081.607451631964,1,0,20,27,5,3,3,8,14,2,2,0,1,2,7,0,0,0,0,0,False,False,True,True,False,False,True,False,False,True,False,1
2071,83896.8351615516,0,0,27,67,601,53,74,189,662,0,5,0,7,6,2,0,0,0,0,0,False,False,True,False,False,False,True,False,True,False,False,1
2072,52826.39738281203,0,0,41,26,107,9,10,7,83,2,3,0,1,4,6,0,0,0,0,0,False,False,False,True,True,False,False,True,False,False,True,1
2073,64608.80573841849,0,0,17,167,1154,40,35,26,278,4,10,1,4,9,7,0,0,0,0,0,False,False,True,False,False,False,True,True,False,False,False,1
2074,36982.87877494387,1,1,40,32,130,3,2,4,43,5,3,0,1,3,8,0,0,0,0,0,False,False,True,False,True,False,True,False,True,False,False,1
2075,82689.5772286858,0,0,27,46,818,55,54,53,327,1,6,0,4,7,3,0,0,0,0,0,False,False,False,True,True,False,False,True,True,False,False,1
2076,102411.94130864747,0,0,30,100,481,85,55,174,282,0,6,0,9,11,3,0,1,1,1,0,False,False,True,False,True,False,True,False,False,True,False,1
2077,33140.71879340558,0,0,14,207,105,68,102,88,232,3,8,0,1,7,8,0,0,0,0,0,False,False,True,True,False,False,False,False,False,True,True,1
2078,32155.779550007708,0,0,29,28,9,22,12,1,14,1,1,1,0,2,7,0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,1
2079,82710.71461353899,0,0,31,67,682,60,78,38,439,1,7,0,4,7,3,0,0,0,0,0,False,False,True,False,True,False,True,False,True,False,False,1
2080,83916.13305680206,0,0,12,78,517,23,43,197,729,0,5,0,7,6,2,0,0,0,0,0,False,False,True,False,False,False,True,False,True,False,False,1
2081,82518.76226101031,0,0,44,143,991,41,140,103,329,1,4,0,8,12,1,0,0,1,0,0,False,False,False,True,True,False,False,False,True,True,False,1
2082,83872.67666456083,0,0,49,96,698,46,66,137,392,1,7,0,8,5,3,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,1
2083,80428.64600774787,0,0,30,45,757,65,193,25,432,1,5,0,7,5,2,0,0,0,1,0,False,False,True,False,False,False,False,True,False,False,False,1
2084,34954.25993210021,1,0,43,117,125,20,28,24,108,5,5,0,1,5,8,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,1
2085,72704.84198936174,0,0,31,92,866,33,123,76,525,1,5,0,5,8,4,0,0,0,0,0,False,False,True,False,True,False,True,False,True,False,False,1
2086,43331.23804481723,0,1,81,30,96,2,2,1,53,3,4,0,0,4,8,0,0,0,0,0,False,False,True,True,False,False,True,False,False,True,False,1
2087,7896.598230860666,1,0,16,33,6,3,11,8,12,4,3,0,1,2,8,0,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,1
2088,75573.82690243912,0,0,35,120,1336,20,64,69,598,1,7,0,6,7,3,0,0,1,0,0,False,False,True,False,True,False,False,True,False,True,False,1
2089,83598.49238473408,0,0,7,134,527,99,117,71,687,1,4,0,9,7,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,1
2090,64650.27281106085,0,1,13,156,1060,35,34,28,297,4,8,0,4,8,7,0,0,0,0,0,False,False,True,True,False,False,True,False,False,True,False,1
2091,67367.93448835977,0,1,81,41,1297,0,36,13,70,3,7,0,3,9,4,0,0,0,0,0,False,False,False,True,True,False,False,True,False,False,True,1
2092,15208.961302911113,1,0,50,13,2,2,4,3,8,2,1,0,0,2,7,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,1
2093,75497.45173322028,0,0,23,47,716,71,83,15,743,1,5,0,6,7,3,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,False,1
2094,86857.0,0,0,96,40,899,102,133,102,838,1,5,0,6,10,2,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,1
2095,19651.453047978248,1,0,7,12,14,1,3,1,23,2,3,0,1,2,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,True,False,1
2096,95163.30940220456,0,1,96,126,276,26,166,28,579,1,7,0,5,4,6,0,1,1,0,0,False,False,True,False,True,False,False,True,False,True,False,1
2097,75799.70284338183,0,0,25,66,863,63,101,56,651,0,3,0,6,10,2,0,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,1
2098,87016.1084200589,0,0,89,38,1002,90,118,94,742,1,5,0,6,8,2,0,0,0,0,0,False,False,True,False,True,False,False,False,True,True,False,1
2099,82522.92186266398,0,0,54,225,651,99,163,63,514,1,3,0,9,8,1,0,0,0,0,0,False,False,True,True,False,False,True,False,False,True,False,1
2100,42458.12289862889,1,0,61,41,125,9,3,14,71,4,4,0,1,4,6,0,0,0,0,0,False,False,False,True,False,False,False,True,False,True,False,1
2101,70442.17533753485,0,0,59,25,1043,87,20,117,351,1,4,0,7,4,5,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,1
2102,37636.97389776356,0,0,28,5,36,14,28,16,34,1,1,0,0,3,7,0,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,1
2103,64449.627257666514,0,1,71,111,898,38,23,6,167,6,10,0,3,4,6,0,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,1
2104,34676.26460157633,1,0,8,15,175,28,7,2,53,4,4,0,1,4,7,0,0,0,0,0,False,False,True,True,False,False,False,True,False,True,False,1
2105,64070.66247970951,0,0,7,132,332,58,73,50,164,1,6,0,9,4,5,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,1
2106,47557.63558606973,1,1,5,30,70,1,0,2,20,3,2,0,2,2,7,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,True,1
2107,42053.772030087894,1,0,49,43,190,12,3,12,94,4,5,0,1,5,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,1
2108,54221.46294777941,0,1,60,1,653,13,18,0,32,3,10,0,1,7,7,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True,1
2109,82299.92883039052,0,0,40,57,502,49,177,117,788,1,6,0,6,9,2,0,0,0,1,0,True,False,False,False,True,False,False,True,False,False,False,1
2110,48144.52839189754,0,0,76,30,1005,41,147,55,199,3,2,0,7,11,8,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,1
2111,38752.82163804076,1,0,16,23,104,13,3,15,44,3,4,0,0,3,8,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,1
2112,57119.826664109045,0,0,32,132,206,61,15,5,331,4,5,0,4,7,7,0,0,0,0,0,False,False,True,False,False,False,True,False,True,False,False,1
2113,75436.94092263926,0,0,24,27,1174,44,58,56,527,0,5,0,6,6,2,0,0,0,0,0,False,False,True,False,True,False,False,False,True,True,False,1
2114,36043.3994600817,0,1,43,31,111,29,47,38,88,4,2,1,5,3,4,0,0,0,0,0,False,False,True,False,True,False,True,False,True,False,False,1
2115,83741.64198721868,0,0,65,47,941,133,156,122,541,0,4,1,7,7,1,0,0,1,1,0,False,False,True,False,False,False,True,True,False,False,False,1
2116,9157.249840732802,1,0,10,39,6,12,7,13,14,4,3,0,1,2,8,0,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,1
2117,72167.74680379816,0,0,51,19,836,10,59,45,811,1,5,0,5,7,3,0,0,0,0,0,False,False,False,True,True,False,False,False,True,True,False,1
2118,90586.43602007479,0,0,28,85,1159,108,84,127,840,1,3,0,4,9,1,0,0,1,0,0,False,False,False,True,False,False,False,False,True,False,False,1
2119,69542.19034799926,0,0,25,42,964,26,35,17,338,1,8,0,3,6,3,0,0,1,0,0,False,False,True,False,True,False,False,True,False,True,False,1
2120,79946.04140436131,0,0,54,161,1129,18,63,0,417,1,5,0,7,5,4,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,True,1
2121,27670.456275127697,1,0,47,17,14,4,0,6,19,1,1,1,1,2,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,1
2122,86624.4963591219,0,0,49,38,662,61,76,56,857,0,6,0,4,8,2,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,1
2123,93583.13978597523,0,0,24,41,1250,64,79,99,763,0,6,0,6,12,2,0,1,1,1,0,False,False,True,False,True,False,False,True,True,False,False,1
2124,16133.786093241471,1,0,49,12,4,1,3,2,11,2,1,0,1,2,7,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,1
2125,66466.3708400698,0,0,74,30,865,17,7,1,238,1,8,0,3,5,4,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True,1
2126,77142.72630791653,0,0,21,31,416,130,58,50,291,1,7,0,3,4,4,0,0,1,0,0,False,False,True,False,True,False,True,False,False,False,True,1
2127,55474.80649198171,0,1,31,68,473,27,4,27,142,4,9,0,2,7,7,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,1
2128,43262.363016526084,0,1,24,113,208,28,23,10,125,5,4,0,4,4,6,0,0,0,0,0,False,False,False,True,True,False,True,False,False,False,False,1
2129,75788.34230172374,0,0,12,78,714,26,68,14,542,1,3,0,5,10,1,0,0,1,0,0,False,False,False,True,True,False,False,False,True,False,False,1
2130,23406.498560527813,0,0,65,33,3,19,5,5,11,1,2,0,0,2,8,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,1
2131,47926.711108389194,0,0,75,34,323,64,46,35,187,4,5,0,2,10,5,0,0,0,0,0,False,False,False,True,True,False,False,False,True,True,False,1
2132,90305.17984723963,0,0,31,109,743,128,117,80,858,1,4,0,5,7,1,0,0,1,0,0,False,False,True,True,False,False,False,False,True,False,False,1
2133,41053.26131523152,1,0,13,13,21,7,5,15,12,2,2,0,0,3,6,0,0,0,0,0,False,False,True,True,False,False,False,True,False,True,False,1
2134,48231.09797401552,0,0,73,38,509,82,80,50,239,3,5,0,3,12,5,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,1
2135,57211.43398771304,0,1,49,155,520,6,35,26,248,8,5,0,4,8,7,0,0,0,0,0,False,False,True,False,True,False,True,False,True,False,False,1
2136,48949.18748910043,0,0,52,42,437,8,159,49,206,2,7,1,9,5,6,0,0,0,0,0,False,False,False,True,True,False,True,False,False,True,False,1
2137,79999.8413065509,0,0,50,137,1154,18,75,0,375,1,5,0,6,5,4,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,True,1
2138,48532.0916110271,0,0,34,11,452,51,103,31,140,4,4,0,3,7,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,1
